time_s,Ch1,Ch2
0.179,-0.3991699219,-0.03759765625
0.179125,-0.3670654297,-0.2186584473
0.17925,-0.2915649414,-0.2993774414
0.179375,-0.1815795898,-0.2426757812
0.1795,-0.05010986328,-0.07458496094
0.179625,0.08724975586,0.1277160645
0.17975,0.2142944336,0.2714233398
0.179875,0.3160400391,0.2905578613
0.18,0.3804016113,0.1763000488
0.180125,0.3997802734,-0.0188293457
0.18025,0.371887207,-0.2053527832
0.180375,0.3000183105,-0.2976074219
0.1805,0.1926879883,-0.2532653809
0.180625,0.06256103516,-0.09268188477
0.18075,-0.0749206543,0.1104125977
0.180875,-0.2035827637,0.262878418
0.181,-0.3081665039,0.2946472168
0.181125,-0.3763122559,0.191192627
0.18125,-0.3999633789,0
0.181375,-0.3763122559,-0.191192627
0.1815,-0.3081665039,-0.2946472168
0.181625,-0.2035827637,-0.262878418
0.18175,-0.0749206543,-0.1104125977
0.181875,0.06256103516,0.09268188477
0.182,0.1926879883,0.2532653809
0.182125,0.3000183105,0.2976074219
0.18225,0.371887207,0.2053527832
0.182375,0.3997802734,0.0188293457
0.1825,0.3804016113,-0.1763000488
0.182625,0.3160400391,-0.2905578613
0.18275,0.2142944336,-0.2714233398
0.182875,0.08724975586,-0.1277160645
0.183,-0.05010986328,0.07458496094
0.183125,-0.1815795898,0.2426757812
0.18325,-0.2915649414,0.2993774414
0.183375,-0.3670654297,0.2186584473
0.1835,-0.3991699219,0.03759765625
0.183625,-0.3840942383,-0.160736084
0.18375,-0.3235778809,-0.2852783203
0.183875,-0.224822998,-0.2789001465
0.184,-0.09945678711,-0.1445007324
0.184125,0.03762817383,0.05618286133
0.18425,0.1702880859,0.2311401367
0.184375,0.2828063965,0.299987793
0.1845,0.361907959,0.2311401367
0.184625,0.3981933594,0.05618286133
0.18475,0.3874206543,-0.1445007324
0.184875,0.3308105469,-0.2789001465
0.185,0.2350769043,-0.2852783203
0.185125,0.1115722656,-0.160736084
0.18525,-0.02508544922,0.03759765625
0.185375,-0.1588439941,0.2186584473
0.1855,-0.2738037109,0.2993774414
0.185625,-0.3563842773,0.2426757812
0.18575,-0.3968200684,0.07458496094
0.185875,-0.3903503418,-0.1277160645
0.186,-0.3377075195,-0.2714233398
0.186125,-0.2451477051,-0.2905578613
0.18625,-0.1235961914,-0.1763000488
0.186375,0.01254272461,0.0188293457
0.1865,0.1472167969,0.2053527832
0.186625,0.2644958496,0.2976074219
0.18675,0.3504943848,0.2532653809
0.186875,0.3950500488,0.09268188477
0.187,0.3928833008,-0.1104125977
0.187125,0.3442687988,-0.262878418
0.18725,0.2549438477,-0.2946472168
0.187375,0.1354675293,-0.191192627
0.1875,0,0
0.187625,-0.1354675293,0.191192627
0.18775,-0.2549438477,0.2946472168
0.187875,-0.3442687988,0.262878418
0.188,-0.3928833008,0.1104125977
0.188125,-0.3950500488,-0.09268188477
0.18825,-0.3504943848,-0.2532653809
0.188375,-0.2644958496,-0.2976074219
0.1885,-0.1472167969,-0.2053527832
0.188625,-0.01254272461,-0.0188293457
0.18875,0.1235961914,0.1763000488
0.188875,0.2451477051,0.2905578613
0.189,0.3377075195,0.2714233398
0.189125,0.3903503418,0.1277160645
0.18925,0.3968200684,-0.07458496094
0.189375,0.3563842773,-0.2426757812
0.1895,0.2738037109,-0.2993774414
0.189625,0.1588439941,-0.2186584473
0.18975,0.02508544922,-0.03759765625
0.189875,-0.1115722656,0.160736084
0.19,-0.2350769043,0.2852783203
0.190125,-0.3308105469,0.2789001465
0.19025,-0.3874206543,0.1445007324
0.190375,-0.3981933594,-0.05618286133
0.1905,-0.361907959,-0.2311401367
0.190625,-0.2828063965,-0.299987793
0.19075,-0.1702880859,-0.2311401367
0.190875,-0.03762817383,-0.05618286133
0.191,0.09945678711,0.1445007324
0.191125,0.224822998,0.2789001465
0.19125,0.3235778809,0.2852783203
0.191375,0.3840942383,0.160736084
0.1915,0.3991699219,-0.03759765625
0.191625,0.3670654297,-0.2186584473
0.19175,0.2915649414,-0.2993774414
0.191875,0.1815795898,-0.2426757812
0.192,0.05010986328,-0.07458496094
0.192125,-0.08724975586,0.1277160645
0.19225,-0.2142944336,0.2714233398
0.192375,-0.3160400391,0.2905578613
0.1925,-0.3804016113,0.1763000488
0.192625,-0.3997802734,-0.0188293457
0.19275,-0.371887207,-0.2053527832
0.192875,-0.3000183105,-0.2976074219
0.193,-0.1926879883,-0.2532653809
0.193125,-0.06256103516,-0.09268188477
0.19325,0.0749206543,0.1104125977
0.193375,0.2035827637,0.262878418
0.1935,0.3081665039,0.2946472168
0.193625,0.3763122559,0.191192627
0.19375,0.3999633789,0
0.193875,0.3763122559,-0.191192627
0.194,0.3081665039,-0.2946472168
0.194125,0.2035827637,-0.262878418
0.19425,0.0749206543,-0.1104125977
0.194375,-0.06256103516,0.09268188477
0.1945,-0.1926879883,0.2532653809
0.194625,-0.3000183105,0.2976074219
0.19475,-0.371887207,0.2053527832
0.194875,-0.3997802734,0.0188293457
0.195,-0.3804016113,-0.1763000488
0.195125,-0.3160400391,-0.2905578613
0.19525,-0.2142944336,-0.2714233398
0.195375,-0.08724975586,-0.1277160645
0.1955,0.05010986328,0.07458496094
0.195625,0.1815795898,0.2426757812
0.19575,0.2915649414,0.2993774414
0.195875,0.3670654297,0.2186584473
0.196,0.3991699219,0.03759765625
0.196125,0.3840942383,-0.160736084
0.19625,0.3235778809,-0.2852783203
0.196375,0.224822998,-0.2789001465
0.1965,0.09945678711,-0.1445007324
0.196625,-0.03762817383,0.05618286133
0.19675,-0.1702880859,0.2311401367
0.196875,-0.2828063965,0.299987793
0.197,-0.361907959,0.2311401367
0.197125,-0.3981933594,0.05618286133
0.19725,-0.3874206543,-0.1445007324
0.197375,-0.3308105469,-0.2789001465
0.1975,-0.2350769043,-0.2852783203
0.197625,-0.1115722656,-0.160736084
0.19775,0.02508544922,0.03759765625
0.197875,0.1588439941,0.2186584473
0.198,0.2738037109,0.2993774414
0.198125,0.3563842773,0.2426757812
0.19825,0.3968200684,0.07458496094
0.198375,0.3903503418,-0.1277160645
0.1985,0.3377075195,-0.2714233398
0.198625,0.2451477051,-0.2905578613
0.19875,0.1235961914,-0.1763000488
0.198875,-0.01254272461,0.0188293457
0.199,-0.1472167969,0.2053527832
0.199125,-0.2644958496,0.2976074219
0.19925,-0.3504943848,0.2532653809
0.199375,-0.3950500488,0.09268188477
0.1995,-0.3928833008,-0.1104125977
0.199625,-0.3442687988,-0.262878418
0.19975,-0.2549438477,-0.2946472168
0.199875,-0.1354675293,-0.191192627
0.2,0,0
0.200125,0.1354675293,0.191192627
0.20025,0.2549438477,0.2946472168
0.200375,0.3442687988,0.262878418
0.2005,0.3928833008,0.1104125977
0.200625,0.3950500488,-0.09268188477
0.20075,0.3504943848,-0.2532653809
0.200875,0.2644958496,-0.2976074219
0.201,0.1472167969,-0.2053527832
0.201125,0.01254272461,-0.0188293457
0.20125,-0.1235961914,0.1763000488
0.201375,-0.2451477051,0.2905578613
0.2015,-0.3377075195,0.2714233398
0.201625,-0.3903503418,0.1277160645
0.20175,-0.3968200684,-0.07458496094
0.201875,-0.3563842773,-0.2426757812
0.202,-0.2738037109,-0.2993774414
0.202125,-0.1588439941,-0.2186584473
0.20225,-0.02508544922,-0.03759765625
0.202375,0.1115722656,0.160736084
0.2025,0.2350769043,0.2852783203
0.202625,0.3308105469,0.2789001465
0.20275,0.3874206543,0.1445007324
0.202875,0.3981933594,-0.05618286133
0.203,0.361907959,-0.2311401367
0.203125,0.2828063965,-0.299987793
0.20325,0.1702880859,-0.2311401367
0.203375,0.03762817383,-0.05618286133
0.2035,-0.09945678711,0.1445007324
0.203625,-0.224822998,0.2789001465
0.20375,-0.3235778809,0.2852783203
0.203875,-0.3840942383,0.160736084
0.204,-0.3991699219,-0.03759765625
0.204125,-0.3670654297,-0.2186584473
0.20425,-0.2915649414,-0.2993774414
0.204375,-0.1815795898,-0.2426757812
0.2045,-0.05010986328,-0.07458496094
0.204625,0.08724975586,0.1277160645
0.20475,0.2142944336,0.2714233398
0.204875,0.3160400391,0.2905578613
0.205,0.3804016113,0.1763000488
0.205125,0.3997802734,-0.0188293457
0.20525,0.371887207,-0.2053527832
0.205375,0.3000183105,-0.2976074219
0.2055,0.1926879883,-0.2532653809
0.205625,0.06256103516,-0.09268188477
0.20575,-0.0749206543,0.1104125977
0.205875,-0.2035827637,0.262878418
0.206,-0.3081665039,0.2946472168
0.206125,-0.3763122559,0.191192627
0.20625,-0.3999633789,0
0.206375,-0.3763122559,-0.191192627
0.2065,-0.3081665039,-0.2946472168
0.206625,-0.2035827637,-0.262878418
0.20675,-0.0749206543,-0.1104125977
0.206875,0.06256103516,0.09268188477
0.207,0.1926879883,0.2532653809
0.207125,0.3000183105,0.2976074219
0.20725,0.371887207,0.2053527832
0.207375,0.3997802734,0.0188293457
0.2075,0.3804016113,-0.1763000488
0.207625,0.3160400391,-0.2905578613
0.20775,0.2142944336,-0.2714233398
0.207875,0.08724975586,-0.1277160645
0.208,-0.05010986328,0.07458496094
0.208125,-0.1815795898,0.2426757812
0.20825,-0.2915649414,0.2993774414
0.208375,-0.3670654297,0.2186584473
0.2085,-0.3991699219,0.03759765625
0.208625,-0.3840942383,-0.160736084
0.20875,-0.3235778809,-0.2852783203
0.208875,-0.224822998,-0.2789001465
0.209,-0.09945678711,-0.1445007324
0.209125,0.03762817383,0.05618286133
0.20925,0.1702880859,0.2311401367
0.209375,0.2828063965,0.299987793
0.2095,0.361907959,0.2311401367
0.209625,0.3981933594,0.05618286133
0.20975,0.3874206543,-0.1445007324
0.209875,0.3308105469,-0.2789001465
0.21,0.2350769043,-0.2852783203
0.210125,0.1115722656,-0.160736084
0.21025,-0.02508544922,0.03759765625
0.210375,-0.1588439941,0.2186584473
0.2105,-0.2738037109,0.2993774414
0.210625,-0.3563842773,0.2426757812
0.21075,-0.3968200684,0.07458496094
0.210875,-0.3903503418,-0.1277160645
0.211,-0.3377075195,-0.2714233398
0.211125,-0.2451477051,-0.2905578613
0.21125,-0.1235961914,-0.1763000488
0.211375,0.01254272461,0.0188293457
0.2115,0.1472167969,0.2053527832
0.211625,0.2644958496,0.2976074219
0.21175,0.3504943848,0.2532653809
0.211875,0.3950500488,0.09268188477
0.212,0.3928833008,-0.1104125977
0.212125,0.3442687988,-0.262878418
0.21225,0.2549438477,-0.2946472168
0.212375,0.1354675293,-0.191192627
0.2125,0,0
0.212625,-0.1354675293,0.191192627
0.21275,-0.2549438477,0.2946472168
0.212875,-0.3442687988,0.262878418
0.213,-0.3928833008,0.1104125977
0.213125,-0.3950500488,-0.09268188477
0.21325,-0.3504943848,-0.2532653809
0.213375,-0.2644958496,-0.2976074219
0.2135,-0.1472167969,-0.2053527832
0.213625,-0.01254272461,-0.0188293457
0.21375,0.1235961914,0.1763000488
0.213875,0.2451477051,0.2905578613
0.214,0.3377075195,0.2714233398
0.214125,0.3903503418,0.1277160645
0.21425,0.3968200684,-0.07458496094
0.214375,0.3563842773,-0.2426757812
0.2145,0.2738037109,-0.2993774414
0.214625,0.1588439941,-0.2186584473
0.21475,0.02508544922,-0.03759765625
0.214875,-0.1115722656,0.160736084
0.215,-0.2350769043,0.2852783203
0.215125,-0.3308105469,0.2789001465
0.21525,-0.3874206543,0.1445007324
0.215375,-0.3981933594,-0.05618286133
0.2155,-0.361907959,-0.2311401367
0.215625,-0.2828063965,-0.299987793
0.21575,-0.1702880859,-0.2311401367
0.215875,-0.03762817383,-0.05618286133
0.216,0.09945678711,0.1445007324
0.216125,0.224822998,0.2789001465
0.21625,0.3235778809,0.2852783203
0.216375,0.3840942383,0.160736084
0.2165,0.3991699219,-0.03759765625
0.216625,0.3670654297,-0.2186584473
0.21675,0.2915649414,-0.2993774414
0.216875,0.1815795898,-0.2426757812
0.217,0.05010986328,-0.07458496094
0.217125,-0.08724975586,0.1277160645
0.21725,-0.2142944336,0.2714233398
0.217375,-0.3160400391,0.2905578613
0.2175,-0.3804016113,0.1763000488
0.217625,-0.3997802734,-0.0188293457
0.21775,-0.371887207,-0.2053527832
0.217875,-0.3000183105,-0.2976074219
0.218,-0.1926879883,-0.2532653809
0.218125,-0.06256103516,-0.09268188477
0.21825,0.0749206543,0.1104125977
0.218375,0.2035827637,0.262878418
0.2185,0.3081665039,0.2946472168
0.218625,0.3763122559,0.191192627
0.21875,0.3999633789,0
0.218875,0.3763122559,-0.191192627
0.219,0.3081665039,-0.2946472168
0.219125,0.2035827637,-0.262878418
0.21925,0.0749206543,-0.1104125977
0.219375,-0.06256103516,0.09268188477
0.2195,-0.1926879883,0.2532653809
0.219625,-0.3000183105,0.2976074219
0.21975,-0.371887207,0.2053527832
0.219875,-0.3997802734,0.0188293457
0.22,-0.3804016113,-0.1763000488
0.220125,-0.3160400391,-0.2905578613
0.22025,-0.2142944336,-0.2714233398
0.220375,-0.08724975586,-0.1277160645
0.2205,0.05010986328,0.07458496094
0.220625,0.1815795898,0.2426757812
0.22075,0.2915649414,0.2993774414
0.220875,0.3670654297,0.2186584473
0.221,0.3991699219,0.03759765625
0.221125,0.3840942383,-0.160736084
0.22125,0.3235778809,-0.2852783203
0.221375,0.224822998,-0.2789001465
0.2215,0.09945678711,-0.1445007324
0.221625,-0.03762817383,0.05618286133
0.22175,-0.1702880859,0.2311401367
0.221875,-0.2828063965,0.299987793
0.222,-0.361907959,0.2311401367
0.222125,-0.3981933594,0.05618286133
0.22225,-0.3874206543,-0.1445007324
0.222375,-0.3308105469,-0.2789001465
0.2225,-0.2350769043,-0.2852783203
0.222625,-0.1115722656,-0.160736084
0.22275,0.02508544922,0.03759765625
0.222875,0.1588439941,0.2186584473
0.223,0.2738037109,0.2993774414
0.223125,0.3563842773,0.2426757812
0.22325,0.3968200684,0.07458496094
0.223375,0.3903503418,-0.1277160645
0.2235,0.3377075195,-0.2714233398
0.223625,0.2451477051,-0.2905578613
0.22375,0.1235961914,-0.1763000488
0.223875,-0.01254272461,0.0188293457
0.224,-0.1472167969,0.2053527832
0.224125,-0.2644958496,0.2976074219
0.22425,-0.3504943848,0.2532653809
0.224375,-0.3950500488,0.09268188477
0.2245,-0.3928833008,-0.1104125977
0.224625,-0.3442687988,-0.262878418
0.22475,-0.2549438477,-0.2946472168
0.224875,-0.1354675293,-0.191192627
0.225,0,0
0.225125,0.1354675293,0.191192627
0.22525,0.2549438477,0.2946472168
0.225375,0.3442687988,0.262878418
0.2255,0.3928833008,0.1104125977
0.225625,0.3950500488,-0.09268188477
0.22575,0.3504943848,-0.2532653809
0.225875,0.2644958496,-0.2976074219
0.226,0.1472167969,-0.2053527832
0.226125,0.01254272461,-0.0188293457
0.22625,-0.1235961914,0.1763000488
0.226375,-0.2451477051,0.2905578613
0.2265,-0.3377075195,0.2714233398
0.226625,-0.3903503418,0.1277160645
0.22675,-0.3968200684,-0.07458496094
0.226875,-0.3563842773,-0.2426757812
0.227,-0.2738037109,-0.2993774414
0.227125,-0.1588439941,-0.2186584473
0.22725,-0.02508544922,-0.03759765625
0.227375,0.1115722656,0.160736084
0.2275,0.2350769043,0.2852783203
0.227625,0.3308105469,0.2789001465
0.22775,0.3874206543,0.1445007324
0.227875,0.3981933594,-0.05618286133
0.228,0.361907959,-0.2311401367
0.228125,0.2828063965,-0.299987793
0.22825,0.1702880859,-0.2311401367
0.228375,0.03762817383,-0.05618286133
0.2285,-0.09945678711,0.1445007324
0.228625,-0.224822998,0.2789001465
0.22875,-0.3235778809,0.2852783203
0.228875,-0.3840942383,0.160736084
0.229,-0.3991699219,-0.03759765625
0.229125,-0.3670654297,-0.2186584473
0.22925,-0.2915649414,-0.2993774414
0.229375,-0.1815795898,-0.2426757812
0.2295,-0.05010986328,-0.07458496094
0.229625,0.08724975586,0.1277160645
0.22975,0.2142944336,0.2714233398
0.229875,0.3160400391,0.2905578613
0.23,0.3804016113,0.1763000488
0.230125,0.3997802734,-0.0188293457
0.23025,0.371887207,-0.2053527832
0.230375,0.3000183105,-0.2976074219
0.2305,0.1926879883,-0.2532653809
0.230625,0.06256103516,-0.09268188477
0.23075,-0.0749206543,0.1104125977
0.230875,-0.2035827637,0.262878418
0.231,-0.3081665039,0.2946472168
0.231125,-0.3763122559,0.191192627
0.23125,-0.3999633789,0
0.231375,-0.3763122559,-0.191192627
0.2315,-0.3081665039,-0.2946472168
0.231625,-0.2035827637,-0.262878418
0.23175,-0.0749206543,-0.1104125977
0.231875,0.06256103516,0.09268188477
0.232,0.1926879883,0.2532653809
0.232125,0.3000183105,0.2976074219
0.23225,0.371887207,0.2053527832
0.232375,0.3997802734,0.0188293457
0.2325,0.3804016113,-0.1763000488
0.232625,0.3160400391,-0.2905578613
0.23275,0.2142944336,-0.2714233398
0.232875,0.08724975586,-0.1277160645
0.233,-0.05010986328,0.07458496094
0.233125,-0.1815795898,0.2426757812
0.23325,-0.2915649414,0.2993774414
0.233375,-0.3670654297,0.2186584473
0.2335,-0.3991699219,0.03759765625
0.233625,-0.3840942383,-0.160736084
0.23375,-0.3235778809,-0.2852783203
0.233875,-0.224822998,-0.2789001465
0.234,-0.09945678711,-0.1445007324
0.234125,0.03762817383,0.05618286133
0.23425,0.1702880859,0.2311401367
0.234375,0.2828063965,0.299987793
0.2345,0.361907959,0.2311401367
0.234625,0.3981933594,0.05618286133
0.23475,0.3874206543,-0.1445007324
0.234875,0.3308105469,-0.2789001465
0.235,0.2350769043,-0.2852783203
0.235125,0.1115722656,-0.160736084
0.23525,-0.02508544922,0.03759765625
0.235375,-0.1588439941,0.2186584473
0.2355,-0.2738037109,0.2993774414
0.235625,-0.3563842773,0.2426757812
0.23575,-0.3968200684,0.07458496094
0.235875,-0.3903503418,-0.1277160645
0.236,-0.3377075195,-0.2714233398
0.236125,-0.2451477051,-0.2905578613
0.23625,-0.1235961914,-0.1763000488
0.236375,0.01254272461,0.0188293457
0.2365,0.1472167969,0.2053527832
0.236625,0.2644958496,0.2976074219
0.23675,0.3504943848,0.2532653809
0.236875,0.3950500488,0.09268188477
0.237,0.3928833008,-0.1104125977
0.237125,0.3442687988,-0.262878418
0.23725,0.2549438477,-0.2946472168
0.237375,0.1354675293,-0.191192627
0.2375,0,0
0.237625,-0.1354675293,0.191192627
0.23775,-0.2549438477,0.2946472168
0.237875,-0.3442687988,0.262878418
0.238,-0.3928833008,0.1104125977
0.238125,-0.3950500488,-0.09268188477
0.23825,-0.3504943848,-0.2532653809
0.238375,-0.2644958496,-0.2976074219
0.2385,-0.1472167969,-0.2053527832
0.238625,-0.01254272461,-0.0188293457
0.23875,0.1235961914,0.1763000488
0.238875,0.2451477051,0.2905578613
0.239,0.3377075195,0.2714233398
0.239125,0.3903503418,0.1277160645
0.23925,0.3968200684,-0.07458496094
0.239375,0.3563842773,-0.2426757812
0.2395,0.2738037109,-0.2993774414
0.239625,0.1588439941,-0.2186584473
0.23975,0.02508544922,-0.03759765625
0.239875,-0.1115722656,0.160736084
0.24,-0.2350769043,0.2852783203
0.240125,-0.3308105469,0.2789001465
0.24025,-0.3874206543,0.1445007324
0.240375,-0.3981933594,-0.05618286133
0.2405,-0.361907959,-0.2311401367
0.240625,-0.2828063965,-0.299987793
0.24075,-0.1702880859,-0.2311401367
0.240875,-0.03762817383,-0.05618286133
0.241,0.09945678711,0.1445007324
0.241125,0.224822998,0.2789001465
0.24125,0.3235778809,0.2852783203
0.241375,0.3840942383,0.160736084
0.2415,0.3991699219,-0.03759765625
0.241625,0.3670654297,-0.2186584473
0.24175,0.2915649414,-0.2993774414
0.241875,0.1815795898,-0.2426757812
0.242,0.05010986328,-0.07458496094
0.242125,-0.08724975586,0.1277160645
0.24225,-0.2142944336,0.2714233398
0.242375,-0.3160400391,0.2905578613
0.2425,-0.3804016113,0.1763000488
0.242625,-0.3997802734,-0.0188293457
0.24275,-0.371887207,-0.2053527832
0.242875,-0.3000183105,-0.2976074219
0.243,-0.1926879883,-0.2532653809
0.243125,-0.06256103516,-0.09268188477
0.24325,0.0749206543,0.1104125977
0.243375,0.2035827637,0.262878418
0.2435,0.3081665039,0.2946472168
0.243625,0.3763122559,0.191192627
0.24375,0.3999633789,0
0.243875,0.3763122559,-0.191192627
0.244,0.3081665039,-0.2946472168
0.244125,0.2035827637,-0.262878418
0.24425,0.0749206543,-0.1104125977
0.244375,-0.06256103516,0.09268188477
0.2445,-0.1926879883,0.2532653809
0.244625,-0.3000183105,0.2976074219
0.24475,-0.371887207,0.2053527832
0.244875,-0.3997802734,0.0188293457
0.245,-0.3804016113,-0.1763000488
0.245125,-0.3160400391,-0.2905578613
0.24525,-0.2142944336,-0.2714233398
0.245375,-0.08724975586,-0.1277160645
0.2455,0.05010986328,0.07458496094
0.245625,0.1815795898,0.2426757812
0.24575,0.2915649414,0.2993774414
0.245875,0.3670654297,0.2186584473
0.246,0.3991699219,0.03759765625
0.246125,0.3840942383,-0.160736084
0.24625,0.3235778809,-0.2852783203
0.246375,0.224822998,-0.2789001465
0.2465,0.09945678711,-0.1445007324
0.246625,-0.03762817383,0.05618286133
0.24675,-0.1702880859,0.2311401367
0.246875,-0.2828063965,0.299987793
0.247,-0.361907959,0.2311401367
0.247125,-0.3981933594,0.05618286133
0.24725,-0.3874206543,-0.1445007324
0.247375,-0.3308105469,-0.2789001465
0.2475,-0.2350769043,-0.2852783203
0.247625,-0.1115722656,-0.160736084
0.24775,0.02508544922,0.03759765625
0.247875,0.1588439941,0.2186584473
0.248,0.2738037109,0.2993774414
0.248125,0.3563842773,0.2426757812
0.24825,0.3968200684,0.07458496094
0.248375,0.3903503418,-0.1277160645
0.2485,0.3377075195,-0.2714233398
0.248625,0.2451477051,-0.2905578613
0.24875,0.1235961914,-0.1763000488
0.248875,-0.01254272461,0.0188293457
0.249,-0.1472167969,0.2053527832
0.249125,-0.2644958496,0.2976074219
0.24925,-0.3504943848,0.2532653809
0.249375,-0.3950500488,0.09268188477
0.2495,-0.3928833008,-0.1104125977
0.249625,-0.3442687988,-0.262878418
0.24975,-0.2549438477,-0.2946472168
0.249875,-0.1354675293,-0.191192627
0.25,0,0
0.250125,0.1354675293,0.191192627
0.25025,0.2549438477,0.2946472168
0.250375,0.3442687988,0.262878418
0.2505,0.3928833008,0.1104125977
0.250625,0.3950500488,-0.09268188477
0.25075,0.3504943848,-0.2532653809
0.250875,0.2644958496,-0.2976074219
0.251,0.1472167969,-0.2053527832
0.251125,0.01254272461,-0.0188293457
0.25125,-0.1235961914,0.1763000488
0.251375,-0.2451477051,0.2905578613
0.2515,-0.3377075195,0.2714233398
0.251625,-0.3903503418,0.1277160645
0.25175,-0.3968200684,-0.07458496094
0.251875,-0.3563842773,-0.2426757812
0.252,-0.2738037109,-0.2993774414
0.252125,-0.1588439941,-0.2186584473
0.25225,-0.02508544922,-0.03759765625
0.252375,0.1115722656,0.160736084
0.2525,0.2350769043,0.2852783203
0.252625,0.3308105469,0.2789001465
0.25275,0.3874206543,0.1445007324
0.252875,0.3981933594,-0.05618286133
0.253,0.361907959,-0.2311401367
0.253125,0.2828063965,-0.299987793
0.25325,0.1702880859,-0.2311401367
0.253375,0.03762817383,-0.05618286133
0.2535,-0.09945678711,0.1445007324
0.253625,-0.224822998,0.2789001465
0.25375,-0.3235778809,0.2852783203
0.253875,-0.3840942383,0.160736084
0.254,-0.3991699219,-0.03759765625
0.254125,-0.3670654297,-0.2186584473
0.25425,-0.2915649414,-0.2993774414
0.254375,-0.1815795898,-0.2426757812
0.2545,-0.05010986328,-0.07458496094
0.254625,0.08724975586,0.1277160645
0.25475,0.2142944336,0.2714233398
0.254875,0.3160400391,0.2905578613
0.255,0.3804016113,0.1763000488
0.255125,0.3997802734,-0.0188293457
0.25525,0.371887207,-0.2053527832
0.255375,0.3000183105,-0.2976074219
0.2555,0.1926879883,-0.2532653809
0.255625,0.06256103516,-0.09268188477
0.25575,-0.0749206543,0.1104125977
0.255875,-0.2035827637,0.262878418
0.256,-0.3081665039,0.2946472168
0.256125,-0.3763122559,0.191192627
0.25625,-0.3999633789,0
0.256375,-0.3763122559,-0.191192627
0.2565,-0.3081665039,-0.2946472168
0.256625,-0.2035827637,-0.262878418
0.25675,-0.0749206543,-0.1104125977
0.256875,0.06256103516,0.09268188477
0.257,0.1926879883,0.2532653809
0.257125,0.3000183105,0.2976074219
0.25725,0.371887207,0.2053527832
0.257375,0.3997802734,0.0188293457
0.2575,0.3804016113,-0.1763000488
0.257625,0.3160400391,-0.2905578613
0.25775,0.2142944336,-0.2714233398
0.257875,0.08724975586,-0.1277160645
0.258,-0.05010986328,0.07458496094
0.258125,-0.1815795898,0.2426757812
0.25825,-0.2915649414,0.2993774414
0.258375,-0.3670654297,0.2186584473
0.2585,-0.3991699219,0.03759765625
0.258625,-0.3840942383,-0.160736084
0.25875,-0.3235778809,-0.2852783203
0.258875,-0.224822998,-0.2789001465
0.259,-0.09945678711,-0.1445007324
0.259125,0.03762817383,0.05618286133
0.25925,0.1702880859,0.2311401367
0.259375,0.2828063965,0.299987793
0.2595,0.361907959,0.2311401367
0.259625,0.3981933594,0.05618286133
0.25975,0.3874206543,-0.1445007324
0.259875,0.3308105469,-0.2789001465
0.26,0.2350769043,-0.2852783203
0.260125,0.1115722656,-0.160736084
0.26025,-0.02508544922,0.03759765625
0.260375,-0.1588439941,0.2186584473
0.2605,-0.2738037109,0.2993774414
0.260625,-0.3563842773,0.2426757812
0.26075,-0.3968200684,0.07458496094
0.260875,-0.3903503418,-0.1277160645
0.261,-0.3377075195,-0.2714233398
0.261125,-0.2451477051,-0.2905578613
0.26125,-0.1235961914,-0.1763000488
0.261375,0.01254272461,0.0188293457
0.2615,0.1472167969,0.2053527832
0.261625,0.2644958496,0.2976074219
0.26175,0.3504943848,0.2532653809
0.261875,0.3950500488,0.09268188477
0.262,0.3928833008,-0.1104125977
0.262125,0.3442687988,-0.262878418
0.26225,0.2549438477,-0.2946472168
0.262375,0.1354675293,-0.191192627
0.2625,0,0
0.262625,-0.1354675293,0.191192627
0.26275,-0.2549438477,0.2946472168
0.262875,-0.3442687988,0.262878418
0.263,-0.3928833008,0.1104125977
0.263125,-0.3950500488,-0.09268188477
0.26325,-0.3504943848,-0.2532653809
0.263375,-0.2644958496,-0.2976074219
0.2635,-0.1472167969,-0.2053527832
0.263625,-0.01254272461,-0.0188293457
0.26375,0.1235961914,0.1763000488
0.263875,0.2451477051,0.2905578613
0.264,0.3377075195,0.2714233398
0.264125,0.3903503418,0.1277160645
0.26425,0.3968200684,-0.07458496094
0.264375,0.3563842773,-0.2426757812
0.2645,0.2738037109,-0.2993774414
0.264625,0.1588439941,-0.2186584473
0.26475,0.02508544922,-0.03759765625
0.264875,-0.1115722656,0.160736084
0.265,-0.2350769043,0.2852783203
0.265125,-0.3308105469,0.2789001465
0.26525,-0.3874206543,0.1445007324
0.265375,-0.3981933594,-0.05618286133
0.2655,-0.361907959,-0.2311401367
0.265625,-0.2828063965,-0.299987793
0.26575,-0.1702880859,-0.2311401367
0.265875,-0.03762817383,-0.05618286133
0.266,0.09945678711,0.1445007324
0.266125,0.224822998,0.2789001465
0.26625,0.3235778809,0.2852783203
0.266375,0.3840942383,0.160736084
0.2665,0.3991699219,-0.03759765625
0.266625,0.3670654297,-0.2186584473
0.26675,0.2915649414,-0.2993774414
0.266875,0.1815795898,-0.2426757812
0.267,0.05010986328,-0.07458496094
0.267125,-0.08724975586,0.1277160645
0.26725,-0.2142944336,0.2714233398
0.267375,-0.3160400391,0.2905578613
0.2675,-0.3804016113,0.1763000488
0.267625,-0.3997802734,-0.0188293457
0.26775,-0.371887207,-0.2053527832
0.267875,-0.3000183105,-0.2976074219
0.268,-0.1926879883,-0.2532653809
0.268125,-0.06256103516,-0.09268188477
0.26825,0.0749206543,0.1104125977
0.268375,0.2035827637,0.262878418
